,text,label,label_name,text_clean,sentiment,prediction
304,"Nutri-Grain bars are relatively healthy snack bars that can even serve as a meal replacement if your a light eater or you eat a couple of them. I really like the apple flavor, and so I am disappointed that this box breaks down into 1/3 apple and 2/3 strawberry. It would be nice if they offered a 48 pack of just the apple flavor. I do find that easting more than one of these can be a chore as they are a bit dry, so its best to have some water on hand when you eat them. I use these when I'm hungry enough to start eating something worse for me like a candy bar or other unhealthy food. They're sort of a fill in for sugar based snacks, and for that purpose, they're perfect. I keep some in my car and in my desk. They taste ok; not fantastic, but good enough. These are NOT protein or meal replacement bars, and will NOT fill you up if you eat just one. They're a snack only. If you want something more filling, check out the South Beach Diet Protein Bars. They're a lot more filling. ",6,cerealbar,"Nutri-Grain bars relatively healthy snack bars even serve meal replacement light eater eat couple them. I really like apple flavor, I disappointed box breaks 1/3 apple 2/3 strawberry. It would nice offered 48 pack apple flavor. I find easting one chore bit dry, best water hand eat them. I use I'm hungry enough start eating something worse like candy bar unhealthy food. They're sort fill sugar based snacks, purpose, they're perfect. I keep car desk. They taste ok; fantastic, good enough. These NOT protein meal replacement bars, NOT fill eat one. They're snack only. If want something filling, check South Beach Diet Protein Bars. They're lot filling.","Nutri-Grain bars relatively healthy snack bars even serve meal replacement light eater eat couple them. I really like apple flavor, I disappointed box breaks 1/3 apple 2/3 strawberry. It would nice offered 48 pack apple flavor. I find easting one chore bit dry, best water hand eat them. I use I'm hungry enough start eating something worse like candy bar unhealthy food. They're sort fill sugar based snacks, purpose, they're perfect. I keep car desk. They taste ok; fantastic, good enough. These NOT protein meal replacement bars, NOT fill eat one. They're snack only. If want something filling, check South Beach Diet Protein Bars. They're lot filling.",6
305,These are great snacks for after school for our son.  They are also great for traveling.  Multi flavor packaging is great because lil guys like different colors than there friends or siblings. ,6,cerealbar,These great snacks school son. They also great traveling. Multi flavor packaging great lil guys like different colors friends siblings.,These great snacks school son. They also great traveling. Multi flavor packaging great lil guys like different colors friends siblings.,6
306,These are of the same high quality and taste that you would find in your local grocery store. Big advantage is that they are delivered. Don't have to drive and use up expensive gasoline! ,6,cerealbar,These high quality taste would find local grocery store. Big advantage delivered. Don't drive use expensive gasoline!,These high quality taste would find local grocery store. Big advantage delivered. Don't drive use expensive gasoline!,6
307,I like this mix but I don't like the strawberry ones too much.and you can find this pack at Bjs for cheaper as well. ,6,cerealbar,I like mix I like strawberry ones much.and find pack Bjs cheaper well.,I like mix I like strawberry ones much.and find pack Bjs cheaper well.,6
308,My sister hasn't been big on healthy things but she told me that she loves them im happy happy happy lol!!! have and blessed day everyone!!! ,6,cerealbar,My sister big healthy things told loves im happy happy happy lol!!! blessed day everyone!!!,My sister big healthy things told loves im happy happy happy lol!!! blessed day everyone!!!,6
309,"Each bar was smaller than I expected. It was also too soft, not crunchy, however it had a good taste. ",6,cerealbar,"Each bar smaller I expected. It also soft, crunchy, however good taste.","Each bar smaller I expected. It also soft, crunchy, however good taste.",6
310,These disappear quickly in my house. Kids love them and they're pretty low in saturated fat. With how fast we eat them up for snacks it's nice to get a big box at a time. ,6,cerealbar,These disappear quickly house. Kids love they're pretty low saturated fat. With fast eat snacks nice get big box time.,These disappear quickly house. Kids love they're pretty low saturated fat. With fast eat snacks nice get big box time.,6
311,These are great to keep in my office and this is a good deal that rivals the deals that I sometimes find at Sam's Club. ,6,cerealbar,These great keep office good deal rivals deals I sometimes find Sam's Club.,These great keep office good deal rivals deals I sometimes find Sam's Club.,6
312,I love Nutri-Grain and to be able to buy them in bulk is a bonus.  I keep most of the bars at work so when I need that afternoon snack they are their.  I also ocassionally have them for breakfast. ,6,cerealbar,I love Nutri-Grain able buy bulk bonus. I keep bars work I need afternoon snack their. I also ocassionally breakfast.,I love Nutri-Grain able buy bulk bonus. I keep bars work I need afternoon snack their. I also ocassionally breakfast.,6
313,"These bars are edible and taste okay, but I bought them for eating in the office.  With all the crumbs that fall off (even when I eat as carefully as I can), I have to eat them over a plate or trash can, which looks ridiculous. ",6,cerealbar,"These bars edible taste okay, I bought eating office. With crumbs fall (even I eat carefully I can), I eat plate trash can, looks ridiculous.","These bars edible taste okay, I bought eating office. With crumbs fall (even I eat carefully I can), I eat plate trash can, looks ridiculous.",6
314,when i need to reach for a  breakfast bar and being on the go this package  comes in so handy.  its good to switch things up and have different flavors and tastes. however they are all good for the system period.  got these for a  cool deal and its worth it plus they last a long time.  they taste good and are solid as a early  form of breakfast. ,6,cerealbar,need reach breakfast bar go package comes handy. good switch things different flavors tastes. however good system period. got cool deal worth plus last long time. taste good solid early form breakfast.,need reach breakfast bar go package comes handy. good switch things different flavors tastes. however good system period. got cool deal worth plus last long time. taste good solid early form breakfast.,6
315,Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! I enjoy it a lot and I'm glad I ordered it. My friend recommended this product to me as well. So I'm glad I ordered it. It's great that's all can I please stop typing now? ,6,cerealbar,Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! I enjoy lot I'm glad I ordered it. My friend recommended product well. So I'm glad I ordered it. It's great that's I please stop typing now?,Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! I enjoy lot I'm glad I ordered it. My friend recommended product well. So I'm glad I ordered it. It's great that's I please stop typing now?,6
316,I ordered these a few months ago and they were on the free shipping with a $25 or more order. I still have 2 boxes left. Good price and great to have in the house. ,6,cerealbar,I ordered months ago free shipping $25 order. I still 2 boxes left. Good price great house.,I ordered months ago free shipping $25 order. I still 2 boxes left. Good price great house.,6
